bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
1.0,2,ea11299b288bdb7e740fc2dccfc3b140,2016-04-12 03:46:27,"Located in the heart of Gramercy on Park Ave in a 24 hour luxury doorman building with all conveniences just next to the subway. In addition, the building has a drycleaner as well as a laundry room, and a supermarket is located just one block away. The apartment has a beautiful balcony, big windows, high ceilings, air conditioning, oak floors, high speed Internet access, new kitchen with dishwasher, stainless steel appliances and granite counter top, new marble bathroom with oversized medicine cabinets and banjo counter, plenty of closet space, Bedrooms that fit kings and other furniture.<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ",Park Ave South,"['Balcony', 'Doorman', 'Elevator', 'Dishwasher', 'Hardwood Floors']",40.7399,6859540,-73.9864,aa5f74da43dceaca9b34ed7f55a39f5d,"['https://photos.renthop.com/2/6859540_3c0dcbef76bba92e0f1508568df9ee8d.jpg', 'https://photos.renthop.com/2/6859540_b3f508722ffc484990d1614d3bbfc3e5.jpg', 'https://photos.renthop.com/2/6859540_00239e3ca0be2df290eae27a74ef88d0.jpg', 'https://photos.renthop.com/2/6859540_c71cc1fc37d9efc34b440aaed95ca4be.jpg', 'https://photos.renthop.com/2/6859540_52828b2809c2c2713361266308bb3c10.jpg', 'https://photos.renthop.com/2/6859540_49e0a1317ece25711c26ef83f1acd1ab.jpg', 'https://photos.renthop.com/2/6859540_50c81911269fa021dbea9735af4a61fa.jpg', 'https://photos.renthop.com/2/6859540_906a1730e34ce99729a842646827c03c.jpg']",4250,295 Park Ave South,low
2.0,2,e3f53dfe045875f250622856c0923deb,2016-05-12 01:42:39,,East 27th Street,"['Doorman', 'Prewar', 'Fitness Center', 'Elevator', 'Garage', 'Dishwasher', 'Cats Allowed', 'Dogs Allowed', 'Laundry Room']",40.7404,6998929,-73.9795,62b685cc0d876c3a1a51d63a0d6a8082,[],6190,240 East 27TH Street,low
2.0,3,179f2afd60cfb6fdb88e0221735d0eac,2016-04-24 03:18:19,"~No Fee~Midtown West~South Facing Conv 3  Bedroom 2 Bath  with a Terrace in a Luxury Building~Pool~Gym~ ~Apartment Features your own Private Outdoor Space, Condo-level Renovations, Beautiful Views<br/><br/>~Luxury building with a full-time doorman, on-site valet, indoor swimming pool and fitness center, and a wide range of social activities.<br/><br/>~You can contact me daily 9AM-9PM at 311-937-1325 or 24/7 via email at kagglemanager@renthop.com ~Please keep in mind that NYC has one of the most intense and busy Real Estate Market in the country. For that reason prices and availability change daily if not hourly, that can be very stressful. Contact me and let my experience help you find the right place for you to call home.<br/><br/>~Pictures show typical finishes in the building. ~Price is net effective after concessions.~Prices and concessions are subject to change by the landlord at any time without prior notice, based on current availability.<p><a  website_redacted "," Hell's Kitchen, Midtown  West  ","['Common Outdoor Space', 'Cats Allowed', 'Dogs Allowed', 'No Fee', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry In Building', 'Swimming Pool', 'Roof Deck', 'Balcony', 'Laundry in Building', 'Hardwood Floors']",40.7609,6919007,-73.986,b5eda0eb31b042ce2124fd9e9fcfce2f,"['https://photos.renthop.com/2/6919007_9e1766c2c7f83b56f31d607719337b62.jpg', 'https://photos.renthop.com/2/6919007_6efcaa07a7e0e74227832bff75f0fb26.jpg', 'https://photos.renthop.com/2/6919007_72c1c7e4de7f6b5ef2123bb9cd0dc506.jpg', 'https://photos.renthop.com/2/6919007_cb14e0d4c0bd67072a5486ecde7cc2ef.jpg', 'https://photos.renthop.com/2/6919007_c3eed68f205138a8653e28a799aa6154.jpg', 'https://photos.renthop.com/2/6919007_749f8e91ea3381be19b6fc6dd70a8ca2.jpg', 'https://photos.renthop.com/2/6919007_837739b59c37b239d6ba35b2dc18691b.jpg', 'https://photos.renthop.com/2/6919007_92eb431779ae8b0ed3630118cccb2c4b.jpg', 'https://photos.renthop.com/2/6919007_709ef1c3a569318c70073d07c245aee2.jpg', 'https://photos.renthop.com/2/6919007_fde335ff5190462c0a3902a89f594332.jpg']",5995,235 West 48th Street.,low
1.0,2,0,2016-04-02 01:22:08,"Two bedroom apartment for rent in Park Slope. This spacious, large two bedroom is situated on the second floor of a walk up building located on a beautiful, tree-lined street and features:--Hardwood floors----Stainless steel appliances and DISHWASHER----Large windows----Voice intercom----5 blocks to F train at 7th Avenue----Contact Loren DePrisco any time with questions or to schedule a viewing-- ",14th Street,['Pre-War'],40.6633,6812275,-73.9824,e6105c9194802ecee69235b93effa49a,"['https://photos.renthop.com/2/6812275_969d2854a1625c85adc0a372cabda8f6.jpg', 'https://photos.renthop.com/2/6812275_525ca8b21348483202b447e1956d3921.jpg', 'https://photos.renthop.com/2/6812275_05977f5991d88f8a2130e41b5e937993.jpg']",2050,415 14th Street,low
1.0,1,0,2016-06-08 01:40:59,"One Bedroom/ One and a half BathroomGracious 1 Bedroom Jewel with Floor-to-Ceiling Windows. Glittering Rooftop Swim & Health Club & 24 Hour Attended Garage Available.985 square foot apartment offers great morning light (eastern river views) and it is equipped with walk-in closet in the bedroom to store all of your prized possessions.Building is nestled in the heart of Lenox Hill area in Upper East Side, close to 6, F, N, R, Q subway lines.Contact me to take a look at this very cool and spacious one bedroom home in a critically acclaimed building. Thank you ",East 66th Street,"['Swimming Pool', 'Doorman', 'Fitness Center', 'Dogs Allowed', 'Cats Allowed']",40.7653,7122856,-73.9613,eaedc22336e9f82bb3166c555f5d0a02,"['https://photos.renthop.com/2/7122856_f585dd714077bf9614f8f45cf7c6bec4.jpg', 'https://photos.renthop.com/2/7122856_2697f2a6d97912ffe9601e3c3057291c.jpg', 'https://photos.renthop.com/2/7122856_63be84d59c38c10584a6b927496782bb.jpg', 'https://photos.renthop.com/2/7122856_2762dfd3520edada59fae2094233b30f.jpg', 'https://photos.renthop.com/2/7122856_f0d4c7c169d50e676a861e139ecfe2df.jpg', 'https://photos.renthop.com/2/7122856_ce19e3e85eefb22dc868f3ca8cf8a810.jpg', 'https://photos.renthop.com/2/7122856_e2534808e122d5a1aa418f94153856eb.jpg', 'https://photos.renthop.com/2/7122856_e7bb6d4dfca6abff36112261b1f5447e.jpg', 'https://photos.renthop.com/2/7122856_6184dfeeef75a4c12af33932d65d51f4.jpg', 'https://photos.renthop.com/2/7122856_759aa0a1c8f13f32e65a7ccc95127100.jpg']",4400,265 East 66th Street,low
1.0,3,0,2016-05-18 07:39:22,"This 2 bedroom apartment is located at heart of East Village. Close to tons of restaurants, bars and local coffee shops. Whole Food is blocks away. Transportations are nearby.<br /><br />This unit features: 3 spacious bedroom with large windows, separate window kitchen with dishwasher and microwave, tile bath with window, hardwood floor, high ceilings, nicely renovated, laundry and elevator in building, MultiBedroom Shares is OK!!<br /><br />**MUST SEE**Call today for your exclusive showing!!!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted ",E 11th St.,"['Dishwasher', 'Hardwood Floors']",40.7306,7033306,-73.9866,1067e078446a7897d2da493d2f741316,"['https://photos.renthop.com/2/7033306_4f744fcaad062f363910340768650a60.jpg', 'https://photos.renthop.com/2/7033306_3b8648a66a0fa839563bbbad19dcfa9d.jpg', 'https://photos.renthop.com/2/7033306_4e14fbce44047c3d9c6a886d09044f25.jpg', 'https://photos.renthop.com/2/7033306_0bcde4c29d2669c1a98f7257151ce0de.jpg', 'https://photos.renthop.com/2/7033306_8c3bd9f2a059c17b7b7ea335748c9583.jpg', 'https://photos.renthop.com/2/7033306_11abc023522264411f11bf8218d5fd86.jpg']",4850,245 E 11th St.,low
2.0,3,086b85fec0ce4bf49da7ccea38c85415,2016-06-27 02:57:28,"THIS AMAZING CONV 3 BED PALACE IS READY FOR IMMEDIATE OCCUPANCY!FEATURING A BRAND NEW STAINLESS STEEL, GRANITE COUNTER TOP, WINDOWED KITCHENLARGE LIVING ROOM WITH TONS OF NATURAL LIGHT AND AMAZING CITY AND RIVER VIEWS KING SIZE BEDROOMS WITH LARGE DOUBLE PAINED WINDOWS2 NEWLY RENOVATED MARBLE BATHSBUILDING OFFERS;2 Roof Decks24-hour ConciergeATM in BuildingBicycle StorageChildren's PlayroomClub Room FitnessCenterLandscaped Roof DeckLaundry In BuildingLive-in SuperParking GaragePet-FriendlySolariumSwimming PoolTerraceValetWiFiCONTACT IMANI kagglemanager@renthop.com<br /><br /><br /><br /><br /><br /><p><a  website_redacted ",Wall Street,"['Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Laundry in Unit', 'High Speed Internet', 'Dishwasher', 'Hardwood Floors', 'No Fee', 'New Construction']",40.7058,7221337,-74.0086,9f39caedae295bf81e67463e6fd0af40,"['https://photos.renthop.com/2/7221337_069693d54007c33d1f4c94d5f24ca783.jpg', 'https://photos.renthop.com/2/7221337_0805978d27dae3c1e8b6bffb3f5117e4.jpg', 'https://photos.renthop.com/2/7221337_a8155d4c2953b22e98d5a52e815f4cea.jpg', 'https://photos.renthop.com/2/7221337_d64b48847dcddb4e94d10ea0962cb67f.jpg', 'https://photos.renthop.com/2/7221337_b94643b9e4d879aee17e1ad012c3fcf9.jpg', 'https://photos.renthop.com/2/7221337_8e2fcce9335594c018aa79d2e5d23296.jpg', 'https://photos.renthop.com/2/7221337_24d4b99d0488a6eb50b295e45c42b865.jpg']",5000,63 Wall Street,low
1.0,0,a412c6b8dd07b2fdb32af6a82a3601de,2016-06-04 03:04:26,STUDIO - Murray Hill - Actual Photos - Prime Location - Super Nice Apartment - For more info on this unit and/or others like it please contact - Mamuka Call/Text: 003-769-8758 / kagglemanager@renthop.com --<br /><br />Bond New York is a real estate broker that supports equal housing opportunity.<p><a  website_redacted ,E 37 Street,"['Elevator', 'Loft', 'Hardwood Floors']",40.7476,7108100,-73.976,2f1ac1463ec2b0212f337801d176951f,"['https://photos.renthop.com/2/7108100_8bc0df1cfaa739d0d1d56961f5742278.jpg', 'https://photos.renthop.com/2/7108100_7096cd08a45ad0031503ed04ad09417a.jpg', 'https://photos.renthop.com/2/7108100_64b9abe84273326a0fc664648cf24df6.jpg', 'https://photos.renthop.com/2/7108100_3491003d083975a768180bf0b26af604.jpg']",2395,207 E 37 Street,low
1.0,1,093f64f52a6e43ba5e8f12bec8200554,2016-04-13 02:51:59,"Herald Towers is a million square foot residential gem in the heart of New York City's Herald Square. Soaring 25 stories high, the building houses 693 luxury rental homes. Ideally located, Herald Towers is nestled where nearly all of New York's major subway lines converge, and is a block from the PATH Train and Long Island Railroad. Residential homes are graced with luxurious new kitchens, new bathrooms and over-sized closets. Amenities include in-house dry cleaning service and new laundry facility, as well a newly renovated lobby and freshly painted corridors. A free fitness center with state-of-the-art equipment and roof deck both accessed on the 25th floor.Please call 747-575-4675, email kagglemanager@renthop.com, or visit  website_redacted today for more information!",50 West 34th Street,"['Fitness Center', 'Roof Deck', 'WiFi Access', 'Live-in Super', 'Concierge', 'Laundry in Building', 'No Fee', 'Exclusive', 'Elevator']",40.7494,6864493,-73.9875,9df32cb8dda19d3222d66e69e258616b,"['https://photos.renthop.com/2/6864493_e8b3a1dc448097eec8cf0e6e57c6628a.jpg', 'https://photos.renthop.com/2/6864493_8847424ccaf183f4db2e3163de3578d6.jpg', 'https://photos.renthop.com/2/6864493_1f47d9034636a4656a64e8a395b19495.jpg', 'https://photos.renthop.com/2/6864493_a86fd30ad34d8c7d4a92a8b7219332a8.jpg', 'https://photos.renthop.com/2/6864493_b836aefd7426c5d8dfeb498d24e3ceaa.jpg', 'https://photos.renthop.com/2/6864493_47ace0dc23d2da771c9cbfc932eb5081.jpg', 'https://photos.renthop.com/2/6864493_89c3ad1020be2fa87678916fe39f4938.jpg', 'https://photos.renthop.com/2/6864493_111852fbcb7b37f884c0f455128bc2d0.jpg', 'https://photos.renthop.com/2/6864493_ff4b9d2242997396b12e1bc088a5f2b2.jpg', 'https://photos.renthop.com/2/6864493_a15409262cbb6ea5832ede42eaac5162.jpg', 'https://photos.renthop.com/2/6864493_b935215effb848d70f563d5109abfbe6.jpg', 'https://photos.renthop.com/2/6864493_bd0f7ba079985631e7c131164156d600.jpg']",3700,50 West 34th Street,low
1.0,3,e717af31bf0729b778648f9e65d5e8f1,2016-06-08 12:08:51,"457 Lafayette Ave$2,7502.5 beds1 bath2 large rooms with giant closets. One smaller room.Great counter space in kitchen.Large sunny living area. Large bathroom. 700+  credit with proof of income for 40 times the rent.Guarantors accepted.One month rent and one month security to move in.Pet Friendly.No Broker Fee.Text or email for a viewing.Crystal",457 Lafayette Ave,"['Cats Allowed', 'Dogs Allowed', 'No Fee']",40.6895,7127465,-73.9566,908e2fdb7d9ac7d0d9220b60f1292c3a,"['https://photos.renthop.com/2/7127465_16734b4382e575cb09789535ab7e257c.jpg', 'https://photos.renthop.com/2/7127465_09a2a79f2ca60d12b32852c6cab3a025.jpg', 'https://photos.renthop.com/2/7127465_16bfc9f55edbc2aee490bcb4c5e8a748.jpg', 'https://photos.renthop.com/2/7127465_9a5139e3bad4e5ffc24ae7200205d6bb.jpg', 'https://photos.renthop.com/2/7127465_7bfd94a288d8215835ffcccb885c2a2f.jpg', 'https://photos.renthop.com/2/7127465_f2af400358d2d125105769d076b3eda0.jpg', 'https://photos.renthop.com/2/7127465_e06ae3c237c37f683e68f957078fbb06.jpg', 'https://photos.renthop.com/2/7127465_a6d23c6afb979d50c71d0abf00a97e4f.jpg', 'https://photos.renthop.com/2/7127465_0814f691a9c86f36688590eb2c0f6da7.jpg']",2750,457 Lafayette Ave,low
1.0,2,0,2016-04-08 04:47:11,"Awesome 2 Bedroom Flex Apartment in SOHO, newly renovated with lots of light. This sun drenched unit features large living room space and closets in every room.<br /><br />Located in the heart of Soho, this building is surrounded by trendy restaurants, cafes, and of course lots of shopping!<br /><br />My name is Janet Temidayo, if this is not quite what you are looking for? Not to worry allow me to help find the apartment that is just for you!NO FEE Or 1 MONTH FREE**PRICE LISTED IS NET EFFECTIVE AFTER 1 MONTH FREE<br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted ",Thompson St.,"['Hardwood Floors', 'No Fee']",40.7231,6844045,-74.0044,fa544e1fa14b624307f94ce111b64eeb,"['https://photos.renthop.com/2/6844045_7f2f270ba58b002f301203f5a5852c55.jpg', 'https://photos.renthop.com/2/6844045_ed578a34ab386f6f247c4e170b9fdba4.jpg', 'https://photos.renthop.com/2/6844045_60f3d38617dda0c13fc97b1a5de82e57.jpg', 'https://photos.renthop.com/2/6844045_19763fb0b55d229f78985ce1fd4c1c86.jpg']",3323,25 Thompson St.,low
1.0,1,ced6c1dc5241c92d153d2945cb391342,2016-05-06 04:59:46,"No Broker Fee!!Brand NEW luxury high-rise in the middle of Manhattan with an impeccable array of amenities. Grand lobby with White-glove 24 hour full service DOORMAN concierge, Multi-level state-of-the-art HEALTH CLUB, indoor LAP POOL, as well as an outdoor SWIMMING POOL, Landscaped SUN TERRACE, indoor BASKETBALL court, and a PET SPA. Luxury at its best!!<br/><br/>ULTRA MODERN Junior 1 Bedroom with beautiful finishes and details. HIGH CEILINGS with FLOOR-TO-CEILING WINDOWS that let in plenty of natural sunlight. Italian Crafted kitchen with top-of-the-line stainless steel appliances and beautiful porcelain-tiled bathroom. For convenience there is a WASHER and DRYER in the unit.<br/><br/>Contact: JOSEPHEmail: kagglemanager@renthop.com: 906-668-5579Call/Text Anytime!!<br/><br/><p><a  website_redacted ",W 42 St.,"['No Fee', 'Doorman', 'Elevator', 'Fitness Center', 'Swimming Pool', 'Roof Deck', 'Laundry in Building', 'Laundry in Unit', 'Dishwasher', 'Hardwood Floors', 'New Construction']",40.7597,6975131,-73.9963,34545e3e23ce49e85d161ff75309d0f6,"['https://photos.renthop.com/2/6975131_ccf8e34080498e3523dbabd3934e1091.jpg', 'https://photos.renthop.com/2/6975131_5988feab886b8c37d23b59be75a61697.jpg', 'https://photos.renthop.com/2/6975131_5cfae9e4ab1118e61a13f1e4573bcaeb.jpg', 'https://photos.renthop.com/2/6975131_dd5e138637449b0e00f762779d72c4b8.jpg', 'https://photos.renthop.com/2/6975131_dc8e0ab870865a687166ec9d76728e5c.jpg']",3070,605 W 42 St.,low
1.0,0,c40e3e74475a91aae1928541be8df678,2016-06-07 04:50:04,"Prime Upper West side location you will find yourself at all you need,bars, restaurant, banks 1,2,3, subway station riverside park!!! Luxury building with 24 hr doorman laundry room health club roof deck and Breakfast every morning all free!!! HUGE STUDIO, fully equipped granite kitchen lots of cabinets, new microwave and dishwasher all s.s!! Lots of storage spaces everything renovated!! beautiful marble bath very spacious and clean, huge windows that add wonderful sunlight, To make an appointment and for any questions feel free to call or email Yoni (381-277-2270, kagglemanager@renthop.com<br /><br /><br /><br /><br /><br /><p><a  website_redacted ",W 96 St.,"['Roof Deck', 'Doorman', 'Elevator', 'Fitness Center', 'Laundry in Building', 'Dishwasher', 'Hardwood Floors', 'No Fee']",40.796,7120284,-73.9742,92ef9986d12ec39a35fcb572772e948a,"['https://photos.renthop.com/2/7120284_eb25c4228bce68a5af4fe036ad171935.jpg', 'https://photos.renthop.com/2/7120284_f52bc7113fcc6d0a5faad2cbd290b392.jpg', 'https://photos.renthop.com/2/7120284_60996ab4debe9f1a609eec105192286e.jpg', 'https://photos.renthop.com/2/7120284_546838c8f198908ab210ee56f0d7292d.jpg', 'https://photos.renthop.com/2/7120284_2a35dcfda66f67b52b33a8b4a5bb9328.jpg', 'https://photos.renthop.com/2/7120284_be46d32f93286cc4243e41dae4ca411c.jpg', 'https://photos.renthop.com/2/7120284_da9c12c1d9134d71acec3be2ab614657.jpg', 'https://photos.renthop.com/2/7120284_d813f44120119a06febfd5b5ace045f0.jpg']",2400,323 W 96 St.,medium
1.0,3,a619bfa5ebeb6f6b6b332caad318723c,2016-05-20 04:01:01,        ,Jones Street,[],40.7322,7042591,-74.0019,319c64e9d5bfc047814bbdf2cfbc437f,"['https://photos.renthop.com/2/7042591_28fd6fa60bf10360f866c406fb0ac863.jpg', 'https://photos.renthop.com/2/7042591_96798c48439e21e7f9612ce54c8c224c.jpg', 'https://photos.renthop.com/2/7042591_3d87445a09ec773fdb392c0cb80dc15a.jpg', 'https://photos.renthop.com/2/7042591_d242f3724c92eb5a401cfeeb65685d0c.jpg', 'https://photos.renthop.com/2/7042591_ab0a662217b5a12ba077ffa248ea4d60.jpg', 'https://photos.renthop.com/2/7042591_79c2f0e7346a1f6fe053207237ed11de.jpg']",5295,10 Jones Street,medium
1.0,1,0,2016-04-10 04:17:36,"Great Cozy 1 Bedrmm in the heart of the West Village. No Fee!!Great Location. Amazing neighborhood. Quiet yet close to all.Fully Renovated with a Wood Burning Fireplace!<br /><br />Brand new gut renovated, drop dead gorgeous, stunning, clean, quiet bright & sunny 1 bedroom apartment facing Perry Street with a living area and kitchenette with stainless still kitchen appliances, black granite counters and black cherry cabinets and a fire place. The bedroom fits queen size bed, has windows & closets.<br /><br />APARTMENT FEATURESTotal RenovationExcellent ConditionAC: CentralWBFPKITCHENExcellent Condition  Total Renovation  Kitchenette  Dishwasher  Stainless Steel Appliances  Cabinetry Type [Cherry]  Countertops [Granite]  BATHROOMExcellent Condition  Total Renovation<br /><br /><p><a  website_redacted ",Perry Street,"['Hardwood Floors', 'No Fee']",40.7354,6852902,-74.0056,5ff50549b718f4e0107b28ac62830fcb,"['https://photos.renthop.com/2/6852902_9a0042254af4d434640d554b4236081c.jpg', 'https://photos.renthop.com/2/6852902_d920ce2c4c8c978f2386c12d704109ab.jpg']",2789,99 Perry Street,low
1.5,1,0746b0a8a7be08165ddcaca49b9056ea,2016-04-19 03:18:19,"ACCEPTED APPLICATION - Upon entering the iswonderfully renovated, high floor one bedroom, one AND A HALF bathapartment, one is greeted by two large closets in the entry foyer.Another step in and one is immediately struck by the massivesun-filled living room. At 19 feet wide and high ceilings, it'seasy to imagine making this space your own. It's size easilyaccommodates a dining and living area. The huge renovated kitchensparkles and the huge window will make cooking an even greater joy.Enter the double exposure (S and E) bedroom and the notice theexpansive city views and teeming sunshine. This bedroom swallows aking size bed, with a surprising amount of room to spare. To be socentrally located on the UWS and to have this quiet sunnyretreat..now that is truly a find. The quiet bedroom is a welcomerespite from a busy day. Come be impressed by one of the UWS's mostclassic pre-war doorman rental buildings. Stately perched at 83rdand Broadway, come allow the friendly doormen and stately lobby towelcome to your new home.",222 West 83rd Street,"['View', 'Doorman', 'Elevator', 'Cats Allowed', 'Dogs Allowed']",40.7861,6893811,-73.9777,63d5f0bfde0572ebcaac2c42f80c7fa5,"['https://photos.renthop.com/2/6893811_00d9157cf17c18537f810ee8b1135d94.jpg', 'https://photos.renthop.com/2/6893811_081009cea783ed5657d98871531e49eb.jpg', 'https://photos.renthop.com/2/6893811_c165433be6791e248ea3a95db61ceaf4.jpg']",3400,222 West 83rd Street,low
2.0,4,205f95d4a78f1f3befda48b89edc9669,2016-06-20 19:08:52,"***MUST SEE !!!! *Doorman**Elevator**Live-in Super**Laundry**Package Room**Pets OK***HUGE Flex apt**Newly Renovated****LARGE Gourmet Kitchen** equipped w/*Premium Cabinetry**Granite Counter-Tops* **Stainless Steel Appliances***Dishwasher**Microwave* *Tons of Natural Light* *Quiet & Peaceful apt**Hardwood Flooring throughout**High Ceilings* LOW FEE!<br /><br />**Close to Transit**6 at 28th St 0.1 milesN,R at 28th St 0.2 milesPATH at 33rd Street Station 0.3 milesB,D,F,M,N,Q,R at 34th St-Herald Square 0.3 milesF,M at 23rd St 0.5 miles<br /><br />Contact: Call/Text/Email, Jennifer 835-386-8869 or kagglemanager@renthop.com***NOT WHAT YOU ARE LOOKING FOR? FEEL FREE TO CALL OR EMAIL WITH ANY QUESTIONS OR SPECIAL REQUESTS. I'LL BE MORE THAN HAPPY TO FURTHER ASSIST YOU IN YOUR SEARCH***<br /><br /><p><a  website_redacted ",Madison Avenue,"['Doorman', 'Elevator']",40.7454,7185802,-73.9845,5642b01c61afd6b54601365aedc96b68,"['https://photos.renthop.com/2/7185802_db45f103ed7d662ac66ef1e17103b679.jpg', 'https://photos.renthop.com/2/7185802_11e1f2ed569cbb974005150f577890af.jpg', 'https://photos.renthop.com/2/7185802_53f0a155ae90f2bcaae6027ab04494e3.jpg', 'https://photos.renthop.com/2/7185802_f716b8b89be4c09a92fb13bacaa6a1d4.jpg', 'https://photos.renthop.com/2/7185802_52cd2bf1cb010103cb6bc2367667e44d.jpg', 'https://photos.renthop.com/2/7185802_ab4636adffc1d740b57022ee725beba8.jpg']",7890,121 Madison Avenue,low
1.0,2,414737db33ab4591814545b998e9dacd,2016-05-20 03:47:05,"        Beautiful 2 Large Bedrooms, Over Sized Living Room, Renovated Eat In Kitchen With Window, Bathroom With Window, Hardwood Floors, Wide & Long Hallway, Close To Trains & Shopping Area.","67th Rd,","['Cats Allowed', 'Dogs Allowed']",40.7275,7042436,-73.8506,a6c931997048f055beeefb1a98f480b2,"['https://photos.renthop.com/2/7042436_fb75b5fc0a7ca73462cb560bfd117ee8.jpg', 'https://photos.renthop.com/2/7042436_70f75b33d2d058d68292a5e41b127287.jpg', 'https://photos.renthop.com/2/7042436_ce6d1097cdc535d5d129dd6a2e288d37.jpg', 'https://photos.renthop.com/2/7042436_7eeaf697591a94324bf66aa47695bc97.jpg', 'https://photos.renthop.com/2/7042436_d03c878659098ada94319c3ce73cd832.jpg', 'https://photos.renthop.com/2/7042436_67ef2733ecee7046a73ae014f612fba6.jpg', 'https://photos.renthop.com/2/7042436_9e0d6019ce261513e7bdb4f0dc1d1d61.jpg', 'https://photos.renthop.com/2/7042436_d58f5707d934e4ca1c742f67911cc6ff.jpg', 'https://photos.renthop.com/2/7042436_b74ca59275eca953504a8caa17c0ee13.jpg', 'https://photos.renthop.com/2/7042436_70eedc0453cc9896d23516bd3029bafb.jpg', 'https://photos.renthop.com/2/7042436_3d8077a0f05468a5d3d1f91283ec9486.jpg', 'https://photos.renthop.com/2/7042436_3cedc8b7d1d5095763e191ff629fa93e.jpg', 'https://photos.renthop.com/2/7042436_19e139654152c220d7961e88a16d7bd1.jpg', 'https://photos.renthop.com/2/7042436_06f7777bd1990c2f22aa5ae3c42e1bd0.jpg', 'https://photos.renthop.com/2/7042436_548dae61df1079e5b25fbb8196a95fe6.jpg', 'https://photos.renthop.com/2/7042436_924b3ac716d371fd96e0f5b505f5a8a8.jpg', 'https://photos.renthop.com/2/7042436_942404197fe399b5e54b72bf8b566dc0.jpg']",2200,"102-35 67th Rd,",medium
1.0,3,ce6d18bf3238e668b2bf23f4110b7b67,2016-05-10 10:28:06,"Step into wall of closets, which provides a hidden entrance into the living room, where you can easily convert it into 2 bedrooms, which will fit queen size beds with furniture, AND leave you ample size for living room with a sectional, coffee table, as well as dining set.   The bedroom itself is the size of a studio (minus kitchen and bath) at 19x13. Also comes with a private terrace, overlooking World Trade Center, or for those who cannot put down the C sticks.   Apartment is brand new renovated, meaning no one has used the bathroom. Contact me ASAP for this deal, thanks!",John Street,"['Doorman', 'Elevator', 'Fitness Center', 'Laundry In Building', 'two month free rent', 'on-site super', 'terrace', 'balcony', 'dishwasher', 'outdoor space']",40.7079,6991623,-74.0065,3b8355616c4cb1a7b8b1c0731d3fe720,"['https://photos.renthop.com/2/6991623_f1681d8706993ef6a1075eac3749d1f8.jpg', 'https://photos.renthop.com/2/6991623_bcd292cd49c72e348d85717719dd9a1e.jpg', 'https://photos.renthop.com/2/6991623_a2939e041bfa3ad6ea1068048469d1dd.jpg', 'https://photos.renthop.com/2/6991623_76f1cb9ebb5883f486e9527b631d7596.jpg', 'https://photos.renthop.com/2/6991623_22b4e4a1a3b1a9c38ad521358b27d915.jpg', 'https://photos.renthop.com/2/6991623_3e697f35a8620f880d4cc390adccbb83.jpg']",4150,100 John Street,low
